Quantify Compound Summary Report 

Printed Tue Dec 04 12:09:22 2018

Compound 1:  Salicin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
79	79	HS Batch 4	HS-201	Analyte		5.80	1178063	1153695	1.021	bb	0.147134	
80	80	HS Batch 4	HS-202	Analyte		5.80	2683415	1104601	2.429	bb	0.390400	
81	81	HS Batch 4	HS-203	Analyte		5.80	665988	1130699	0.589	bb	0.082605	
82	82	HS Batch 4	HS-204	Analyte		5.80	1410782	1088877	1.296	bb	0.190166	
83	83	HS Batch 4	HS-206	Analyte		5.80	1212170	1133807	1.069	bb	0.154536	
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		5.80	2798399	1292952	2.164	bb	0.339650	
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		5.80	3106717	1275498	2.436	bb	0.391660	
86	86	HS Batch 4	HS-208	Analyte		5.80	2404191	1533124	1.568	bb	0.234690	
87	87	HS Batch 4	HS-209	Analyte		5.80	1660862	1092866	1.520	MM	0.226636	
88	88	HS Batch 4	HS-210	Analyte		5.80	809278	1121432	0.722	bb	0.102027	
89	89	HS Batch 4	HS-211	Analyte		5.80	650415	1166616	0.558	bb	0.078042	
90	90	HS Batch 4	HS-212	Analyte		5.80	583368	1157161	0.504	bb	0.070346	
91	91	HS Batch 4	HS-213	Analyte		5.80	1940880	1160037	1.673	bb	0.252367	
92	92	HS Batch 4	HS-214	Analyte		5.82	1374651	1209801	1.136	bb	0.164976	
93	93	HS Batch 4	HS-215	Analyte		5.82	1773730	1193152	1.487	bb	0.221161	
94	94	HS Batch 4	HS-216	Analyte		5.82	1849695	1162518	1.591	bb	0.238528	
95	95	HS Batch 4	HS-217	Analyte		5.80	2559546	1155210	2.216	bb	0.349254	
96	96	HS Batch 4	HS-218	Analyte		5.80	1859899	1179611	1.577	bb	0.236117	
97	97	HS Batch 4	HS-219	Analyte		5.80	1918053	1151241	1.666	bb	0.251170	
98	98	HS Batch 4	HS-220	Analyte		5.80	1598169	1124413	1.421	bb	0.210466	
99	99	HS Batch 4	HS-4_221_1611_F	Analyte		5.80	2928650	1316943	2.224	bb	0.350793	
100	100	HS Batch 4	HS-4_251_1211_F	Analyte		5.80	3082639	1308586	2.356	bb	0.376006	
101	101	HS Batch 4	HS-221	Analyte		5.82	1023990	1177048	0.870	bb	0.124141	
102	102	HS Batch 4	HS-222	Analyte		5.80	2052427	1190313	1.724	bb	0.261097	
103	103	HS Batch 4	HS-223	Analyte		5.80	1236574	1152904	1.073	bb	0.155071	
104	104	HS Batch 4	HS-224	Analyte		5.80	2738095	1194531	2.292	bb	0.363775	
105	105	HS Batch 4	HS-225	Analyte		5.80	2247625	1165530	1.928	bb	0.296731	
106	106	HS Batch 4	HS-226	Analyte		5.80	1748682	1203525	1.453	bb	0.215636	
107	107	HS Batch 4	HS-227	Analyte		5.80	1572188	1252973	1.255	bb	0.183650	
108	108	HS Batch 4	HS-228	Analyte		5.82	1610621	1232892	1.306	bb	0.191886	
109	109	HS Batch 4	HS-229	Analyte		5.80	2430099	1259522	1.929	bb	0.296903	
110	110	HS Batch 4	HS-230	Analyte		5.80	1511981	1202820	1.257	bb	0.184010	
111	111	HS Batch 4	HS-231	Analyte		5.80	863467	1194006	0.723	bb	0.102251	
112	112	HS Batch 4	HS-232	Analyte		5.82	964160	1263052	0.763	bb	0.108202	
113	113	HS Batch 4	HS-233	Analyte		5.80	2297238	1233307	1.863	bb	0.285110	
114	114	HS Batch 4	HS-4_221_1611_G	Analyte		5.82	2981859	1349906	2.209	bb	0.347991	
115	115	HS Batch 4	HS-4_251_1211_G	Analyte		5.80	3176771	1360708	2.335	bb	0.371932	
116	116	HS Batch 4	BLANK_16112018_B	Blank		5.64	49	46	1.057	bd	0.152713	
117	117	HS Batch 5	BLANK_19112018_A	Blank				99				
118	118	HS Batch 5	HS-5_242_1911_A	Analyte		5.86	882291	394017	2.239	bb	0.353700	
119	119	HS Batch 5	HS-5_259_1911_A	Analyte		5.86	1082170	439728	2.461	bb	0.396673	
120	120	HS Batch 5	HS-205_redo	Analyte		5.86	125878	422237	0.298	bb	0.041104	
121	121	HS Batch 5	HS-222_redo	Analyte		5.86	688394	440670	1.562	bb	0.233687	
122	122	HS Batch 5	HS-234	Analyte		5.84	590437	769650	0.767	bb	0.108766	
123	123	HS Batch 5	HS-235	Analyte		5.84	427435	471508	0.907	bb	0.129659	
124	124	HS Batch 5	HS-236	Analyte		5.84	448256	504165	0.889	bb	0.127026	
125	125	HS Batch 5	HS-237	Analyte		5.84	273522	568884	0.481	bb	0.066998	
126	126	HS Batch 5	HS-238	Analyte		5.84	869684	599875	1.450	bb	0.215113	
127	127	HS Batch 5	HS-239	Analyte		5.82	1383517	862911	1.603	bb	0.240576	
128	128	HS Batch 5	HS-240	Analyte		5.82	634782	719578	0.882	bb	0.125978	
129	129	HS Batch 5	HS-241	Analyte		5.82	520336	849564	0.612	bb	0.086018	
130	130	HS Batch 5	HS-242	Analyte		5.82	596891	840425	0.710	bb	0.100341	
131	131	HS Batch 5	HS-243	Analyte		5.80	1848168	1092329	1.692	bb	0.255572	
132	132	HS Batch 5	HS-244	Analyte		5.82	1363925	781211	1.746	bb	0.264813	
133	133	HS Batch 5	HS-5_242_1911_B	Analyte		5.82	1839412	771849	2.383	bb	0.381341	
134	134	HS Batch 5	HS-5_259_1911_B	Analyte		5.82	1863015	758134	2.457	bb	0.395952	
135	135	HS Batch 5	HS-245	Analyte		5.82	820707	701705	1.170	bb	0.170195	
136	136	HS Batch 5	HS-246	Analyte		5.82	604950	694828	0.871	bb	0.124243	
137	137	HS Batch 5	HS-247	Analyte		5.82	696949	622995	1.119	bb	0.162237	
138	138	HS Batch 5	HS-248	Analyte		5.82	179986	634110	0.284	bb	0.039103	
139	139	HS Batch 5	HS-249	Analyte		5.80	763551	994752	0.768	bb	0.108829	
140	140	HS Batch 5	HS-250	Analyte		5.80	685474	841453	0.815	bb	0.115840	
141	141	HS Batch 5	HS-251	Analyte		5.82	771159	606889	1.271	bb	0.186182	
142	142	HS Batch 5	HS-252	Analyte		5.82	443020	678748	0.653	bb	0.091891	
143	143	HS Batch 5	HS-253	Analyte		5.82	197974	585468	0.338	bb	0.046730	
144	144	HS Batch 5	HS-254	Analyte		5.82	603761	585724	1.031	bb	0.148622	
145	145	HS Batch 5	HS-255	Analyte		5.82	298176	666230	0.448	bb	0.062243	
146	146	HS Batch 5	HS-256	Analyte		5.82	834460	550131	1.517	bb	0.226157	
147	147	HS Batch 5	HS-257	Analyte		5.82	1141890	563321	2.027	bb	0.314437	
148	148	HS Batch 5	HS-5_242_1911_C	Analyte		5.82	1548107	612160	2.529	bb	0.410274	
149	149	HS Batch 5	HS-5_259_1911_C	Analyte		5.82	1531824	592633	2.585	bb	0.421625	
150	150	HS Batch 5	HS-258	Analyte		5.82	400174	548343	0.730	bb	0.103229	
151	151	HS Batch 5	HS-259	Analyte		5.82	642396	574386	1.118	bb	0.162189	
152	152	HS Batch 5	HS-260	Analyte		5.82	535653	787409	0.680	bb	0.095933	
153	153	HS Batch 5	HS-261	Analyte		5.80	378962	521714	0.726	bb	0.102726	
154	154	HS Batch 5	HS-262	Analyte		5.82	766642	536107	1.430	bb	0.211882	
155	155	HS Batch 5	HS-263	Analyte		5.82	801108	792102	1.011	bb	0.145636	
156	156	HS Batch 5	HS-264	Analyte		5.82	805070	529925	1.519	bb	0.226550	
157	157	HS Batch 5	HS-265	Analyte		5.82	1397621	726374	1.924	bb	0.295965	
158	158	HS Batch 5	HS-266	Analyte		5.82	993264	634650	1.565	bb	0.234172	
159	159	HS Batch 5	HS-267	Analyte		5.82	617068	503633	1.225	bb	0.178966	
160	160	HS Batch 5	HS-268	Analyte		5.82	872331	534358	1.632	bb	0.245486	
161	161	HS Batch 5	HS-269	Analyte		5.82	557120	563781	0.988	MM	0.142083	
162	162	HS Batch 5	HS-270	Analyte		5.82	479153	645620	0.742	bb	0.105060	
163	163	HS Batch 5	HS-5_242_1911_D	Analyte		5.82	1195674	475350	2.515	bb	0.407538	
164	164	HS Batch 5	HS-5_259_1911_D	Analyte		5.82	1255321	505253	2.485	bb	0.401361	
165	165	HS Batch 5	HS-271	Analyte		5.82	803214	702329	1.144	bb	0.166129	
166	166	HS Batch 5	HS-272	Analyte		5.84	342912	470268	0.729	bb	0.103140	
167	167	HS Batch 5	HS-273	Analyte		5.82	1813414	1102411	1.645	bb	0.247592	
168	168	HS Batch 5	HS-274	Analyte		5.84	879038	612487	1.435	bb	0.212728	
169	169	HS Batch 5	HS-275	Analyte		5.84	377437	393563	0.959	bb	0.137631	
170	170	HS Batch 5	HS-276	Analyte		5.84	623430	433864	1.437	bb	0.213010	
171	171	HS Batch 5	HS-277	Analyte		5.82	943449	813521	1.160	bb	0.168645	
172	172	HS Batch 5	HS-278	Analyte		5.84	468216	409521	1.143	bb	0.166079	
173	173	HS Batch 5	HS-279	Analyte		5.84	52141	408650	0.128	bb	0.017425	
174	174	HS Batch 5	HS-280	Analyte		5.84	624185	462089	1.351	bb	0.199025	
175	175	HS Batch 5	HS-281	Analyte		5.84	73463	450592	0.163	bb	0.022309	
176	176	HS Batch 5	HS-282	Analyte		5.84	253059	363538	0.696	bb	0.098260	
177	177	HS Batch 5	HS-283	Analyte		5.84	218778	482467	0.453	bb	0.063085	
178	178	HS Batch 5	HS-5_242_1911_E	Analyte		5.84	1291935	512108	2.523	bb	0.409034	
179	179	HS Batch 5	HS-5_259_1911_E	Analyte		5.84	1302972	502163	2.595	bb	0.423662	
180	180	HS Batch 5	HS-284	Analyte		5.84	474681	402393	1.180	bb	0.171775	
181	181	HS Batch 5	HS-285	Analyte		5.82	1249570	988670	1.264	bb	0.185101	
182	182	HS Batch 5	HS-286	Analyte		5.84	572146	409902	1.396	bb	0.206312	
183	183	HS Batch 5	HS-287	Analyte		5.84	746669	390234	1.913	bb	0.294062	
184	184	HS Batch 5	HS-288	Analyte		5.84	298109	409297	0.728	bb	0.103016	
185	185	HS Batch 5	HS-289	Analyte		5.84	324581	337220	0.963	bb	0.138163	
186	186	HS Batch 5	HS-290	Analyte		5.84	321287	328088	0.979	bb	0.140720	
187	187	HS Batch 5	HS-291	Analyte		5.84	364669	444820	0.820	bb	0.116614	
188	188	HS Batch 5	HS-292	Analyte		5.82	380745	348654	1.092	bb	0.158089	
189	189	HS Batch 5	HS-293	Analyte		5.82	849564	463003	1.835	bb	0.280245	
190	190	HS Batch 5	HS-294	Analyte		5.82	648420	480531	1.349	bb	0.198798	
191	191	HS Batch 5	HS-295	Analyte		5.82	483771	361951	1.337	bb	0.196733	
192	192	HS Batch 5	HS-296	Analyte		5.82	361770	370270	0.977	bb	0.140380	
193	193	HS Batch 5	HS-5_242_1911_F	Analyte		5.82	876426	391121	2.241	bb	0.354000	
194	194	HS Batch 5	HS-5_259_1911_F	Analyte		5.82	935550	365996	2.556	bb	0.415793	
195	195	HS Batch 5	HS-297	Analyte		5.82	922357	608111	1.517	bb	0.226144	
196	196	HS Batch 5	HS-298	Analyte		5.82	715174	382286	1.871	bb	0.286537	
197	197	HS Batch 5	HS-299	Analyte		5.82	105460	384193	0.274	bb	0.037796	
198	198	HS Batch 5	HS-300	Analyte		5.82	1182397	366356	3.227	bb	0.565651	
199	199	HS Batch 5	HS-301	Analyte		5.82	1108078	688814	1.609	bb	0.241477	
200	200	HS Batch 5	HS-302	Analyte		5.82	569929	745564	0.764	bb	0.108361	
201	201	HS Batch 5	HS-303	Analyte		5.82	98392	223073	0.441	bb	0.061319	
202	202	HS Batch 5	HS-304	Analyte		5.82	169304	260740	0.649	bb	0.091396	
203	203	HS Batch 5	HS-305	Analyte		5.82	309221	297336	1.040	bb	0.150035	
204	204	HS Batch 5	HS-306	Analyte		5.82	295707	327892	0.902	bb	0.128951	
205	205	HS Batch 5	HS-307	Analyte		5.82	243444	236321	1.030	bb	0.148521	
206	206	HS Batch 5	HS-308	Analyte		5.82	573418	335477	1.709	bb	0.258527	
207	207	HS Batch 5	HS-309	Analyte		5.82	508932	661128	0.770	bb	0.109158	
208	208	HS Batch 5	HS-5_242_1911_G	Analyte		5.82	863628	352506	2.450	bb	0.394484	
209	209	HS Batch 5	HS-5_259_1911_G	Analyte		5.82	932047	361995	2.575	bb	0.419576	
210	210	HS Batch 5	BLANK_19112018_B	Blank		5.46	47			bb		

Compound 3:  Tremuloidin_2ion

	#	ID	Name	Type	Std. Conc	RT	Area	IS Area	Response	Detection Flags	Conc.	%Dev
1	1	HS Batch 1	SalicinSTD_0015_0711_A	Standard	0.0000	10.13	373	435155	0.001	bb	0.000161	
2	2	HS Batch 1	SalicinSTD_003_0711_A	Standard	0.0000	9.81	145	450292	0.000	bb	0.000060	
3	3	HS Batch 1	SalicinSTD_015_0711_A	Standard	0.0000	10.18	812	467967	0.002	bb	0.000325	
4	4	HS Batch 1	SalicinSTD_0375_0711_A	Standard	0.0000			469299				
5	5	HS Batch 1	BLANK_07112018_B	Blank				50				
6	6	HS Batch 1	SalicortinSTD_0015_0711_A	Standard	0.0000	10.16	289	505405	0.001	bb	0.000107	
7	7	HS Batch 1	SalicortinSTD_003_0711_A	Standard	0.0000			526289				
8	8	HS Batch 1	SalicortinSTD_015_0711_A	Standard	0.0000	9.86	128	550080	0.000	bb	0.000044	
9	9	HS Batch 1	SalicortinSTD_0375_0711_A	Standard	0.0000	9.84	161	559202	0.000	bb	0.000054	
10	10	HS Batch 1	SalicortinSTD_075_0711_A	Standard	0.0000	9.84	127	535144	0.000	bb	0.000044	
11	11	HS Batch 1	SalicortinSTD_100_0711_A	Standard	0.0000			538973				
12	12	HS Batch 1	BLANK_07112018_C	Blank				156				
13	13	HS Batch 1	TremulacinSTD_0015_0711_A	Standard	0.0000	10.31	599	544691	0.001	bb	0.000206	
14	14	HS Batch 1	TremulacinSTD_003_0711_A	Standard	0.0000	10.13	1035	614746	0.002	bb	0.000316	
15	15	HS Batch 1	TremulacinSTD_015_0711_A	Standard	0.0000	9.84	421	650126	0.001	bb	0.000121	
16	16	HS Batch 1	TremulacinSTD_0375_0711_A	Standard	0.0000	10.13	1516	590253	0.003	bb	0.000481	
17	17	HS Batch 1	TremulacinSTD_075_0711_A	Standard	0.0000	10.13	1835	632565	0.003	bb	0.000544	
18	18	HS Batch 1	TremulacinSTD_100_0711_A	Standard	0.0000	10.11	1292	601401	0.002	bb	0.000403	
19	19	HS Batch 1	BLANK_07112018_D	Blank		10.23	372	286	1.303	bb	0.381534	
20	20	HS Batch 1	TremuloidinSTD_0015_0711_A	Standard	0.0150	10.11	50084	592642	0.085	bb	0.016077	7.2
21	21	HS Batch 1	TremuloidinSTD_003_0711_A	Standard	0.0300	10.11	86746	599975	0.145	bb	0.027818	-7.3
22	22	HS Batch 1	TremuloidinSTD_015_0711_A	Standard	0.1500	10.11	426835	613942	0.695	bb	0.152087	1.4
23	23	HS Batch 1	TremuloidinSTD_0375_0711_A	Standard	0.3750	10.11	792420	614047	1.290	bb	0.373387	-0.4
24	24	HS Batch 4	BLANK_16112018_A	Blank		10.29	202	12	16.805	bbI		
25	25	HS Batch 4	HS-4_221_1611_A	Analyte		10.14	55260	1109150	0.050	bb	0.009418	
26	26	HS Batch 4	HS-4_251_1211_A	Analyte		10.14	68637	1183912	0.058	bb	0.010975	
27	27	HS Batch 4	HS-155	Analyte		10.12	166670	1224713	0.136	bb	0.026141	
28	28	HS Batch 4	HS-156	Analyte		10.12	182998	1131466	0.162	bb	0.031221	
29	29	HS Batch 4	HS-157	Analyte		10.11	49107	1117262	0.044	bb	0.008299	
30	30	HS Batch 4	HS-158	Analyte		10.09	80206	1095665	0.073	bb	0.013897	
31	31	HS Batch 4	HS-159	Analyte		10.09	25417	1127649	0.023	bb	0.004240	
32	32	HS Batch 4	HS-160	Analyte		10.09	283070	1141760	0.248	bb	0.048685	
33	33	HS Batch 4	HS-161	Analyte		10.07	268307	1106698	0.242	bb	0.047555	
34	34	HS Batch 4	HS-162	Analyte		10.07	14459	1166177	0.012	bb	0.002328	
35	35	HS Batch 4	HS-163	Analyte		10.07	23688	1149224	0.021	bb	0.003876	
36	36	HS Batch 4	HS-164	Analyte		10.07	78655	1107925	0.071	bb	0.013472	
37	37	HS Batch 4	HS-165	Analyte		10.07	172498	1204398	0.143	bb	0.027549	
38	38	HS Batch 4	HS-166	Analyte		10.04	70579	1114559	0.063	bb	0.011999	
39	39	HS Batch 4	HS-167	Analyte		10.04	23947	1141968	0.021	bb	0.003943	
40	40	HS Batch 4	HS-4_221_1611_B	Analyte		10.04	64251	1208772	0.053	bb	0.010054	
41	41	HS Batch 4	HS-4_251_1211_B	Analyte		10.04	78626	1197875	0.066	bb	0.012443	
42	42	HS Batch 4	HS-168	Analyte		10.04	58229	1113664	0.052	bb	0.009888	
43	43	HS Batch 4	HS-169	Analyte		10.04	29645	1256043	0.024	bb	0.004440	
44	44	HS Batch 4	HS-170	Analyte		10.04	37882	1110396	0.034	bb	0.006430	
45	45	HS Batch 4	HS-171	Analyte		10.04	536309	1104706	0.485	bb	0.100485	
46	46	HS Batch 4	HS-172	Analyte		10.04	21594	1116993	0.019	bb	0.003634	
47	47	HS Batch 4	HS-173	Analyte		10.04	70389	1076033	0.065	bb	0.012400	
48	48	HS Batch 4	HS-174	Analyte		10.04	77365	1160698	0.067	bb	0.012638	
49	49	HS Batch 4	HS-175	Analyte		10.02	44955	1101753	0.041	bb	0.007700	
50	50	HS Batch 4	HS-176	Analyte		10.04	45229	1104924	0.041	bb	0.007725	
51	51	HS Batch 4	HS-177	Analyte		10.04	114501	1111400	0.103	bb	0.019666	
52	52	HS Batch 4	HS-178	Analyte		10.02	92152	1143047	0.081	bb	0.015325	
53	53	HS Batch 4	HS-179	Analyte		10.02	31772	1111821	0.029	bb	0.005381	
54	54	HS Batch 4	HS-180	Analyte		10.02	310782	1131823	0.275	bb	0.054218	
55	55	HS Batch 4	HS-4_221_1611_C	Analyte		10.02	67506	1193476	0.057	bb	0.010705	
56	56	HS Batch 4	HS-4_251_1211_C	Analyte		10.02	82829	1231180	0.067	bb	0.012758	
57	57	HS Batch 4	HS-181	Analyte		10.02	101881	1289802	0.079	bb	0.015011	
58	58	HS Batch 4	HS-182	Analyte		10.02	73336	1128403	0.065	bb	0.012319	
59	59	HS Batch 4	HS-183	Analyte		10.02	14578	1116293	0.013	bb	0.002452	
60	60	HS Batch 4	HS-184	Analyte		10.02	452626	1123151	0.403	bb	0.081820	
61	61	HS Batch 4	HS-185	Analyte		10.02	30089	1134531	0.027	bb	0.004992	
62	62	HS Batch 4	HS-186	Analyte		10.02	260642	1124310	0.232	bb	0.045375	
63	63	HS Batch 4	HS-187	Analyte		10.02	31873	1176438	0.027	bb	0.005100	
64	64	HS Batch 4	HS-188	Analyte		10.02	84533	1146641	0.074	bb	0.013997	
65	65	HS Batch 4	HS-189	Analyte		10.02	105684	1172607	0.090	bb	0.017163	
66	66	HS Batch 4	HS-190	Analyte		10.02	179341	1157882	0.155	bb	0.029859	
67	67	HS Batch 4	HS-191	Analyte		10.02	5403	1177081	0.005	bb	0.000861	
68	68	HS Batch 4	HS-192	Analyte		10.02	339525	1231133	0.276	bb	0.054468	
69	69	HS Batch 4	HS-193	Analyte		10.04	49077	1163561	0.042	bb	0.007962	
70	70	HS Batch 4	HS-4_221_1611_D	Analyte		10.04	73511	1255636	0.059	bb	0.011084	
71	71	HS Batch 4	HS-4_251_1211_D	Analyte		10.04	82327	1287467	0.064	bb	0.012119	
72	72	HS Batch 4	HS-194	Analyte		10.04	27346	1154907	0.024	bb	0.004455	
73	73	HS Batch 4	HS-195	Analyte		10.04	124300	1168790	0.106	bb	0.020314	
74	74	HS Batch 4	HS-196	Analyte		10.04	11380	1154939	0.010	bb	0.001849	
75	75	HS Batch 4	HS-197	Analyte		10.04	7782	1191385	0.007	bb	0.001225	
76	76	HS Batch 4	HS-198	Analyte		10.04	224421	1199651	0.187	bb	0.036291	
77	77	HS Batch 4	HS-199	Analyte		10.04	32466	1180117	0.028	bb	0.005179	
78	78	HS Batch 4	HS-200	Analyte		10.04	31950	1153131	0.028	bb	0.005217	
79	79	HS Batch 4	HS-201	Analyte		10.04	149040	1153695	0.129	bb	0.024782	
80	80	HS Batch 4	HS-202	Analyte		10.04	387802	1104601	0.351	bb	0.070460	
81	81	HS Batch 4	HS-203	Analyte		10.04	81743	1130699	0.072	bb	0.013722	
82	82	HS Batch 4	HS-204	Analyte		10.04	119470	1088877	0.110	bb	0.020971	
83	83	HS Batch 4	HS-206	Analyte		10.04	749829	1133807	0.661	bb	0.143280	
84	84	HS Batch 4	HS-4_221_1611_E	Analyte		10.04	75880	1292952	0.059	bb	0.011111	
85	85	HS Batch 4	HS-4_251_1211_E	Analyte		10.04	91214	1275498	0.072	bb	0.013571	
86	86	HS Batch 4	HS-208	Analyte		10.04	64827	1533124	0.042	bb	0.007982	
87	87	HS Batch 4	HS-209	Analyte		10.04	25914	1092866	0.024	bb	0.004461	
88	88	HS Batch 4	HS-210	Analyte		10.04	82189	1121432	0.073	bb	0.013913	
89	89	HS Batch 4	HS-211	Analyte		10.04	143895	1166616	0.123	bb	0.023635	
90	90	HS Batch 4	HS-212	Analyte		10.04	216326	1157161	0.187	bb	0.036265	
91	91	HS Batch 4	HS-213	Analyte		10.04	82027	1160037	0.071	bb	0.013417	
92	92	HS Batch 4	HS-214	Analyte		10.04	65876	1209801	0.054	bb	0.010302	
93	93	HS Batch 4	HS-215	Analyte		10.04	124545	1193152	0.104	bb	0.019931	
94	94	HS Batch 4	HS-216	Analyte		10.04	101442	1162518	0.087	bb	0.016608	
95	95	HS Batch 4	HS-217	Analyte		10.04	56457	1155210	0.049	bb	0.009236	
96	96	HS Batch 4	HS-218	Analyte		10.04	31095	1179611	0.026	bb	0.004962	
97	97	HS Batch 4	HS-219	Analyte		10.04	40919	1151241	0.036	bb	0.006701	
98	98	HS Batch 4	HS-220	Analyte		10.04	19504	1124413	0.017	bb	0.003260	
99	99	HS Batch 4	HS-4_221_1611_F	Analyte		10.04	75458	1316943	0.057	bb	0.010846	
100	100	HS Batch 4	HS-4_251_1211_F	Analyte		10.04	91920	1308586	0.070	bb	0.013328	
101	101	HS Batch 4	HS-221	Analyte		10.04	12969	1177048	0.011	bb	0.002068	
102	102	HS Batch 4	HS-222	Analyte		10.04	31076	1190313	0.026	bb	0.004914	
103	103	HS Batch 4	HS-223	Analyte		10.04	22073	1152904	0.019	bb	0.003599	
104	104	HS Batch 4	HS-224	Analyte		10.04	154728	1194531	0.130	bb	0.024850	
105	105	HS Batch 4	HS-225	Analyte		10.04	49939	1165530	0.043	bb	0.008089	
106	106	HS Batch 4	HS-226	Analyte		10.04	160974	1203525	0.134	bb	0.025681	
107	107	HS Batch 4	HS-227	Analyte		10.04	31218	1252973	0.025	bb	0.004688	
108	108	HS Batch 4	HS-228	Analyte		10.04	81780	1232892	0.066	bb	0.012576	
109	109	HS Batch 4	HS-229	Analyte		10.04	400746	1259522	0.318	bb	0.063404	
110	110	HS Batch 4	HS-230	Analyte		10.04	37154	1202820	0.031	bb	0.005819	
111	111	HS Batch 4	HS-231	Analyte		10.04	16707	1194006	0.014	bb	0.002628	
112	112	HS Batch 4	HS-232	Analyte		10.04	15167	1263052	0.012	bb	0.002254	
113	113	HS Batch 4	HS-233	Analyte		10.04	32702	1233307	0.027	bb	0.004991	
114	114	HS Batch 4	HS-4_221_1611_G	Analyte		10.04	84928	1349906	0.063	bb	0.011921	
115	115	HS Batch 4	HS-4_251_1211_G	Analyte		10.04	100778	1360708	0.074	bb	0.014062	
116	116	HS Batch 4	BLANK_16112018_B	Blank		10.34	60	46	1.312	bb	0.387732	
117	117	HS Batch 5	BLANK_19112018_A	Blank		9.92	142	99	1.442	bbI		
118	118	HS Batch 5	HS-5_242_1911_A	Analyte		10.14	15793	394017	0.040	bb	0.007563	
119	119	HS Batch 5	HS-5_259_1911_A	Analyte		10.12	17982	439728	0.041	bb	0.007717	
120	120	HS Batch 5	HS-205_redo	Analyte		10.12	7817	422237	0.019	bb	0.003480	
121	121	HS Batch 5	HS-222_redo	Analyte		10.12	10626	440670	0.024	bb	0.004537	
122	122	HS Batch 5	HS-234	Analyte		10.09	200398	769650	0.260	bb	0.051261	
123	123	HS Batch 5	HS-235	Analyte		10.09	65948	471508	0.140	bb	0.026886	
124	124	HS Batch 5	HS-236	Analyte		10.09	313326	504165	0.621	bb	0.133175	
125	125	HS Batch 5	HS-237	Analyte		10.07	130092	568884	0.229	bb	0.044731	
126	126	HS Batch 5	HS-238	Analyte		10.07	50430	599875	0.084	bb	0.015991	
127	127	HS Batch 5	HS-239	Analyte		10.07	18467	862911	0.021	bb	0.004025	
128	128	HS Batch 5	HS-240	Analyte		10.07	82016	719578	0.114	bb	0.021802	
129	129	HS Batch 5	HS-241	Analyte		10.07	316208	849564	0.372	bb	0.075047	
130	130	HS Batch 5	HS-242	Analyte		10.07	171593	840425	0.204	bb	0.039742	
131	131	HS Batch 5	HS-243	Analyte		10.04	49566	1092329	0.045	bb	0.008570	
132	132	HS Batch 5	HS-244	Analyte		10.04	17846	781211	0.023	bb	0.004297	
133	133	HS Batch 5	HS-5_242_1911_B	Analyte		10.07	42365	771849	0.055	bb	0.010385	
134	134	HS Batch 5	HS-5_259_1911_B	Analyte		10.04	36618	758134	0.048	bb	0.009128	
135	135	HS Batch 5	HS-245	Analyte		10.04	12002	701705	0.017	bb	0.003214	
136	136	HS Batch 5	HS-246	Analyte		10.04	7648	694828	0.011	bb	0.002066	
137	137	HS Batch 5	HS-247	Analyte		10.04	37929	622995	0.061	bb	0.011532	
138	138	HS Batch 5	HS-248	Analyte		10.04	3751	634110	0.006	bb	0.001109	
139	139	HS Batch 5	HS-249	Analyte		10.04	108811	994752	0.109	bb	0.020906	
140	140	HS Batch 5	HS-250	Analyte		10.04	60691	841453	0.072	bb	0.013690	
141	141	HS Batch 5	HS-251	Analyte		10.04	25005	606889	0.041	bb	0.007776	
142	142	HS Batch 5	HS-252	Analyte		10.04	13228	678748	0.019	bb	0.003664	
143	143	HS Batch 5	HS-253	Analyte		10.07	141651	585468	0.242	bb	0.047453	
144	144	HS Batch 5	HS-254	Analyte		10.07	16357	585724	0.028	bb	0.005258	
145	145	HS Batch 5	HS-255	Analyte		10.07	69232	666230	0.104	bb	0.019840	
146	146	HS Batch 5	HS-256	Analyte		10.07	16481	550131	0.030	bb	0.005643	
147	147	HS Batch 5	HS-257	Analyte		10.07	51661	563321	0.092	bb	0.017469	
148	148	HS Batch 5	HS-5_242_1911_C	Analyte		10.07	33152	612160	0.054	bb	0.010245	
149	149	HS Batch 5	HS-5_259_1911_C	Analyte		10.07	33169	592633	0.056	bb	0.010591	
150	150	HS Batch 5	HS-258	Analyte		10.07	12621	548343	0.023	bb	0.004330	
151	151	HS Batch 5	HS-259	Analyte		10.07	9166	574386	0.016	bb	0.002998	
152	152	HS Batch 5	HS-260	Analyte		10.07	63344	787409	0.080	bb	0.015292	
153	153	HS Batch 5	HS-261	Analyte		10.04	3702	521714	0.007	bb	0.001331	
154	154	HS Batch 5	HS-262	Analyte		10.07	9896	536107	0.018	bb	0.003470	
155	155	HS Batch 5	HS-263	Analyte		10.07	101793	792102	0.129	bb	0.024650	
156	156	HS Batch 5	HS-264	Analyte		10.07	8448	529925	0.016	bb	0.002995	
157	157	HS Batch 5	HS-265	Analyte		10.07	15441	726374	0.021	bb	0.003998	
158	158	HS Batch 5	HS-266	Analyte		10.07	19880	634650	0.031	bb	0.005901	
159	159	HS Batch 5	HS-267	Analyte		10.07	23843	503633	0.047	bb	0.008945	
160	160	HS Batch 5	HS-268	Analyte		10.07	75521	534358	0.141	bb	0.027175	
